Date,P5,P50,P95
2024-08-12,751.5225724067434,925.7838156095013,1098.7781189360892
2024-08-13,750.4445001523874,925.0634039252541,1104.4659784178073
2024-08-14,750.1193241132962,926.2216171742449,1104.2181171173975
2024-08-15,751.9821011234131,924.4159013300052,1104.6276951091781
2024-08-16,744.179564906202,924.6852572879202,1103.940500594297
2024-08-19,743.7148291043263,924.361239162417,1112.5275621671003
2024-08-20,740.7588235486056,926.3001320170694,1110.5304082235198
2024-08-21,743.8120726555748,926.5922481216176,1109.5178857379522
2024-08-22,743.8937174261252,925.3198399534701,1113.3641027692813
2024-08-23,742.1845263686542,926.9702215860073,1115.3306301509865
2024-08-26,742.6294785083346,923.522710681712,1114.1174801762713
2024-08-27,738.9451466981363,924.5616361794349,1115.3240768644432
2024-08-28,734.2998614786497,923.1576653218084,1114.3644050346538
2024-08-29,730.7407615079139,923.6078398105317,1118.4883564335264
2024-08-30,732.8821806045362,924.5050797619479,1117.62692518983
2024-09-02,735.6584556014008,925.6223136992904,1117.0016615316495
2024-09-03,738.0610778976064,924.8239693564674,1120.4147179625406
2024-09-04,734.391973131601,923.8469578357649,1124.9656772299231
2024-09-05,734.35496012417,924.2569260195851,1130.3928510199166
2024-09-06,734.7788147683483,924.1247912464902,1126.9925454634697
2024-09-09,734.4587588896242,925.100153519443,1129.255218299682
2024-09-10,732.6173720526475,926.253145286053,1127.8037000619697
2024-09-11,736.4697537565659,925.4765161299604,1125.7104988086437
2024-09-12,735.4151864716112,924.5890098794176,1128.3250811953676
2024-09-13,730.5617882772129,924.445563812716,1131.923941209167
2024-09-16,731.8354311721398,924.5238325467301,1129.7389616729272
2024-09-17,729.4847766178362,922.1887603294633,1129.2692727646477
